,original_label,score_x,twitter_id,Comments_x,MR1_label,score_y,Comments_y,MR2_label,score,Comments
885,m,0.9324925541877747,2044382288,8 in the us is 1 am in uk that maen i can tweet till 1 am ,POS,0.8051673769950867,8 in the us is 1 am in uk that maen i can tweet till 1 am @screamo_ranger Thank you thank you thank you ,NEU,0.6271552443504333,8 in the us is 1 am in uk that maen i can tweet till 1 am @screamo_ranger Thank you thank you thank you yes yes still trying to find a picture that will upload correclty.. 
886,p,0.9902092218399048,2044382333,Back from the library. Logan was a very good boy and caused his mommy no stress at all ,POS,0.9911380410194397,Back from the library. Logan was a very good boy and caused his mommy no stress at all @summersgrace24 Thanks! ,POS,0.9862929582595825,Back from the library. Logan was a very good boy and caused his mommy no stress at all @summersgrace24 Thanks! yes yes still trying to find a picture that will upload correclty.. 
887,n,0.7542451024055481,2044382359,@jodiesays you still smell ,NEU,0.9282867312431335,@jodiesays you still smell Need a hug ,NEU,0.7709829807281494,@jodiesays you still smell Need a hug @ColinDeMar Far too out of the way for rail.  any other tips?
888,p,0.9466596841812134,2044382485,6 Exams down  Birthday on Monday  Can't WAIT &lt;33,POS,0.9918899536132812,6 Exams down  Birthday on Monday  Can't WAIT &lt;33@mayerskibb44 lol you bettterrr  i love how were quoting our best friends songs lol,POS,0.968498945236206,6 Exams down  Birthday on Monday  Can't WAIT &lt;33@mayerskibb44 lol you bettterrr  i love how were quoting our best friends songs lolwalking home from school drains all my energy 
889,p,0.6622756123542786,2044382508,thank god its fuckiing friday ; its been a long week im ready to sit back and sip on some wine ,POS,0.9656577706336975,thank god its fuckiing friday ; its been a long week im ready to sit back and sip on some wine @BFAS I finally ordered two bracelets. Yay! ,NEG,0.9261727929115295,thank god its fuckiing friday ; its been a long week im ready to sit back and sip on some wine @BFAS I finally ordered two bracelets. Yay! @kaeeeep yeah! i know! it was horrible!!!! ugh. saddening. 
890,p,0.8072448968887329,2044382543,morning! goin to the tea room with my besties ,POS,0.9758398532867432,morning! goin to the tea room with my besties Welcome to Day 2 of fast forward though Claudia's story. Unsubscribe if you're getting bored. I swear it's pretty interesting on my end. ,NEU,0.5892491936683655,morning! goin to the tea room with my besties Welcome to Day 2 of fast forward though Claudia's story. Unsubscribe if you're getting bored. I swear it's pretty interesting on my end. @carnalis hassle free and at home??? Never heard such nonsense !! 
891,p,0.9926704168319702,2044382555,Good Morning! Welcome to a brand New Day! Listening to some FEEL GOOD MUSIC! http://bit.ly/EUNLs ENJOY The Music Videos! (Please ReTweet) ,POS,0.992334246635437,Good Morning! Welcome to a brand New Day! Listening to some FEEL GOOD MUSIC! http://bit.ly/EUNLs ENJOY The Music Videos! (Please ReTweet) @Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week ,POS,0.8553924560546875,Good Morning! Welcome to a brand New Day! Listening to some FEEL GOOD MUSIC! http://bit.ly/EUNLs ENJOY The Music Videos! (Please ReTweet) @Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week @CarVin1 lol they are some emotional ass men!! Omg all this late night eating.. Both of us are broke 
892,p,0.9872578978538513,2044382561,A little bit of Bom Chicka Wah Wah + Boom Boom Pow = Dolce ON TOP OF THE WOLRD!!!! HAPPY FRIDAY EVERYONE ,POS,0.9860022068023682,A little bit of Bom Chicka Wah Wah + Boom Boom Pow = Dolce ON TOP OF THE WOLRD!!!! HAPPY FRIDAY EVERYONE @Brok3n_Soul @mickgregory @alyscharles follow friday love ,POS,0.5531044602394104,A little bit of Bom Chicka Wah Wah + Boom Boom Pow = Dolce ON TOP OF THE WOLRD!!!! HAPPY FRIDAY EVERYONE @Brok3n_Soul @mickgregory @alyscharles follow friday love yea it is so quiet around here cuz everyone has to work im bored to death with nobody to talk to 
893,n,0.9754143357276917,2044382620,"@x_Untouched Crap. Did that not get resolved yet? :/ What have you found out so far? And yay, glad you're good.  It's WA here--POURING.",NEG,0.7272232174873352,"@x_Untouched Crap. Did that not get resolved yet? :/ What have you found out so far? And yay, glad you're good.  It's WA here--POURING.@nicolerichie OH MY YES!! i miss ",NEG,0.8933256268501282,"@x_Untouched Crap. Did that not get resolved yet? :/ What have you found out so far? And yay, glad you're good.  It's WA here--POURING.@nicolerichie OH MY YES!! i miss DANG!!! ANOTHER SPRING BREAK!!!  HOW COOL IS THAT???  TOO BAD I HAVE TO WORK ALL WEEK  OH WELL, MORE MONEY FOR A PHONE.  ttyl EVERBODY!!!"
894,p,0.6844034194946289,2044382661,"@dianerchen I know! Thankfully maintenance is scheduled for 8PM Pacific, so we will just make it!  #20BoySummer",POS,0.9664769172668457,"@dianerchen I know! Thankfully maintenance is scheduled for 8PM Pacific, so we will just make it!  #20BoySummer@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?",POS,0.6377866864204407,"@dianerchen I know! Thankfully maintenance is scheduled for 8PM Pacific, so we will just make it!  #20BoySummer@cococourtney i was just listening to the sweets for the first time in forever! i miss them so much  can we go to chi town for visits plz?can't believe it! I'm in disbelief of it all in a way really. How much can I take from people and always get hurt by others!! "
895,p,0.572201669216156,2044382708,VOTE for my boss @hao_country for Mr. Twitter Philippines  http://bit.ly/iH0pv,POS,0.7647079825401306,"VOTE for my boss @hao_country for Mr. Twitter Philippines  http://bit.ly/iH0pvJust landed @ Ohare, vacay has begun ",NEU,0.9111851453781128,"VOTE for my boss @hao_country for Mr. Twitter Philippines  http://bit.ly/iH0pvJust landed @ Ohare, vacay has begun @andywana Not sure what they are, only that they are PoS! As much as I want to, I dont think can trade away company assets sorry andy! "
896,p,0.9189605116844177,2044382726,Weekend at last! ,POS,0.9926735758781433,Weekend at last! @KristanneVphoto Thank you so much for the #followfriday love!  Right back at you ,POS,0.8159408569335938,Weekend at last! @KristanneVphoto Thank you so much for the #followfriday love!  Right back at you I'm not still up I swear. Why do I keep losing. gaining. losing. gaining. tweeps?  So heart wrenching.
897,p,0.9904657602310181,2044382744,@prophpeezy Is on his way! U should follow him !  he's real good ppl,POS,0.9875146150588989,@prophpeezy Is on his way! U should follow him !  he's real good pplim looking forward to the new season of the hills  i've always hated kristin ,POS,0.6280868053436279,@prophpeezy Is on his way! U should follow him !  he's real good pplim looking forward to the new season of the hills  i've always hated kristin Duckling in famous children's book stolen from Boston's Public Garden - The Boston Globe http://tinyurl.com/dc2htx via @ShareThis OH NO!! 
898,p,0.8252708911895752,2044382775,"Work is finished, @b13thy 's spider has been liberated, cash has been banked and proper chip shop chips will be consumed shortly. TGIF. ",POS,0.9773993492126465,"Work is finished, @b13thy 's spider has been liberated, cash has been banked and proper chip shop chips will be consumed shortly. TGIF. Whew ... my eyebrows look much better thanks to tina at professionail ",NEG,0.873877763748169,"Work is finished, @b13thy 's spider has been liberated, cash has been banked and proper chip shop chips will be consumed shortly. TGIF. Whew ... my eyebrows look much better thanks to tina at professionail Is stressing out because my blackberry keeps flashing a red alert status for no reason!! Its faking me out and I hate it!!! "
899,p,0.9709649682044983,2044382848,@entreprediva @CesLSU @liz777ann2 @ImaNicePerson @ChipEFT @ByDezin Thank you for #followfriday luv ,POS,0.9916292428970337,@entreprediva @CesLSU @liz777ann2 @ImaNicePerson @ChipEFT @ByDezin Thank you for #followfriday luv C'mon @bikeweekie let's be having ye!  Looking forward to your tweets!,POS,0.5890417098999023,"@entreprediva @CesLSU @liz777ann2 @ImaNicePerson @ChipEFT @ByDezin Thank you for #followfriday luv C'mon @bikeweekie let's be having ye!  Looking forward to your tweets!@KishoreK this is strange, illegal torrents avlbl everywhere, legal DVD not in stock  What do I do now???"
900,p,0.9755025506019592,2044382939,Yay Friday! Pedi &amp; wine tasting with CJ ,POS,0.9854804873466492,Yay Friday! Pedi &amp; wine tasting with CJ Yay Friday! Pedi &amp; wine tasting with CJ ,POS,0.9544584155082703,Yay Friday! Pedi &amp; wine tasting with CJ Yay Friday! Pedi &amp; wine tasting with CJ I wish I was better at writing. It's taking me so long to write this paper. 
901,p,0.9924978613853455,2044382982,@crazylovegirl Hope you have a WONDERFUL weekend!  ,POS,0.9926645159721375,@crazylovegirl Hope you have a WONDERFUL weekend!  Another very very busy day at the salon! Mixin up color! ,POS,0.9853121638298035,@crazylovegirl Hope you have a WONDERFUL weekend!  Another very very busy day at the salon! Mixin up color! sadly is going to bed. 
902,m,0.9644920825958252,2044382993,Back from working out and running at the Siskey YMCA.  Headed up to University Area to drop of lockbox.  ,POS,0.986412525177002,"Back from working out and running at the Siskey YMCA.  Headed up to University Area to drop of lockbox.  Today's gonna be a good day, cause I said it's gonna be a good day ",POS,0.9688989520072937,"Back from working out and running at the Siskey YMCA.  Headed up to University Area to drop of lockbox.  Today's gonna be a good day, cause I said it's gonna be a good day why to we, the only school in the world, be in this week.My school is silly  anyway... look on the bright side. When i'm off, u will be in"
903,m,0.8830351829528809,2044383000,Oh and I'm out of town right now! ,POS,0.991515040397644,Oh and I'm out of town right now! A little bit of Bom Chicka Wah Wah + Boom Boom Pow = Dolce ON TOP OF THE WOLRD!!!! HAPPY FRIDAY EVERYONE ,NEG,0.951605498790741,Oh and I'm out of town right now! A little bit of Bom Chicka Wah Wah + Boom Boom Pow = Dolce ON TOP OF THE WOLRD!!!! HAPPY FRIDAY EVERYONE Broadband plan 'a massive broken promise' http://tinyurl.com/dcuc33 via www.diigo.com/~tautao Still waiting for broadband we are 
904,p,0.9619982242584229,2044383006,@Reema_T you're welcome  how are you?,POS,0.9921926856040955,@Reema_T you're welcome  how are you?Thanks every1 4 all the #FF love!!! I have a lot 2do 2day but I promise I will return it!!! ,NEG,0.81777423620224,@Reema_T you're welcome  how are you?Thanks every1 4 all the #FF love!!! I have a lot 2do 2day but I promise I will return it!!! I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible 
905,p,0.9504353404045105,2044383041,"BTW, either I was REALLY hungry or that pizza was REALLY good ~ LMAO ",POS,0.9914020895957947,"BTW, either I was REALLY hungry or that pizza was REALLY good ~ LMAO Can't wait for sunday  gonna be so good",POS,0.9826437830924988,"BTW, either I was REALLY hungry or that pizza was REALLY good ~ LMAO Can't wait for sunday  gonna be so goodI'm SO behind in video games, and everything for that matter. I'm yesterday's news "
906,p,0.9904578924179077,2044383131,I really enjoyed my 3 sandwiches..yea so what I'm greedy ,POS,0.98274165391922,I really enjoyed my 3 sandwiches..yea so what I'm greedy @DENISE_RICHARDS You are SO busy with interviews!  Hang in there ,POS,0.9017438888549805,I really enjoyed my 3 sandwiches..yea so what I'm greedy @DENISE_RICHARDS You are SO busy with interviews!  Hang in there I feel bad for doing it 
907,n,0.5968248844146729,2044383169,G'morning tweety birds...ugh rainy day can't wait to be in sunny FL ,POS,0.9925271272659302,G'morning tweety birds...ugh rainy day can't wait to be in sunny FL @julieebaby awe i love you too!!!! 1 am here  i miss you,POS,0.9808189272880554,G'morning tweety birds...ugh rainy day can't wait to be in sunny FL @julieebaby awe i love you too!!!! 1 am here  i miss youCar show season has started without me 
